year,week,max_price,min_price,avg_price,date,keyword,SVI,log_SVI,ASVI
2009,1,122.14794921875,104.59660339355469,113.31298637390137,2009-01-04,聯發科,5.72,1.7439688053917064,NA
2009,10,141.83395385742188,138.51341247558594,140.41085510253907,2009-03-08,聯發科,10.56,2.3570732782781154,0.28422185102949404
2009,11,147.2891082763672,143.7313690185547,145.29678344726562,2009-03-15,聯發科,11.52,2.444084655267745,0.18388650329841827
2009,12,161.04556274414062,142.7826690673828,149.66090393066406,2009-03-22,聯發科,12.16,2.498151876538021,0.09757290976509037
2009,13,158.1993865966797,148.71217346191406,152.98141479492188,2009-03-29,聯發科,8.64,2.1564025828159643,-0.29543416571976344
2009,14,152.0326690673828,139.2249298095703,146.1980407714844,2009-04-05,聯發科,24.19,3.185939324621936,0.7853603578490054
2009,15,153.45578002929688,146.57757568359375,149.47115783691407,2009-04-12,聯發科,14.76,2.6919208191723265,0.24008407063659876
2009,16,153.21861267089844,147.52626037597656,150.32501220703125,2009-04-19,聯發科,20.09,3.000222178826843,0.5291039129239601
2009,17,155.5904083251953,147.52626037597656,151.2262939453125,2009-04-26,聯發科,17.22,2.8460714989995846,0.2510351511444111
2009,18,192.11622619628906,163.4173583984375,179.3084716796875,2009-05-03,聯發科,12.87,2.554899021608035,-0.04013732624713828
2009,19,189.98159790039062,180.49436950683594,185.9969512939453,2009-05-10,聯發科,7.26,1.9823798288367047,-0.6410300915534759
2009,2,125.23130798339844,115.26972961425781,118.96973571777343,2009-01-11,聯發科,7.26,1.9823798288367047,NA
2009,20,191.16746520996094,180.7315216064453,185.6174530029297,2009-05-17,聯發科,20.79,3.0344721018699214,0.41106218147974083
2009,21,197.57139587402344,187.37258911132812,191.2149230957031,2009-05-24,聯發科,0,-Inf,-Inf
2009,22,193.53929138183594,193.0648956298828,193.22302754720053,2009-05-31,聯發科,9.9,2.2925347571405443,-0.4764614019454112
2009,23,193.0648956298828,181.2058868408203,187.46745910644532,2009-06-07,聯發科,11.89,2.4756977107026903,-0.14771220968749033
2009,24,184.52642822265625,166.5006866455078,174.7071502685547,2009-06-14,聯發科,11.31,2.425687290128029,-0.08961107602733343
2009,25,183.34056091308594,174.56480407714844,179.26101684570312,2009-06-21,聯發科,8.12,2.0943301541735866,-0.3563623462417733
2009,26,189.27003479003906,180.49436950683594,185.28541564941406,2009-06-28,聯發科,9.86,2.288486168614544,-0.07062485501974303
2009,27,211.09063720703125,192.3533935546875,200.13290100097657,2009-07-05,聯發科,15.21,2.7219531062712017,0.43144264339365757
2009,28,211.5650177001953,201.84059143066406,206.67908630371093,2009-07-12,聯發科,14.43,2.6693093727857793,0.31019834915149236
2009,29,221.79270935058594,212.27658081054688,218.36831359863282,2009-07-19,聯發科,17.55,2.865053949911875,0.5059429262775881
2009,3,118.59027099609375,111.4748306274414,114.74793090820313,2009-01-18,聯發科,5.28,1.6639260977181702,NA
