year,week,max_price,min_price,avg_price,date,keyword,SVI,log_SVI,ASVI
2008,52,21.952577590942383,21.669315338134766,21.80386085510254,2008-12-28,鴻海,4,1.3862943611198906,NA
2009,1,25.210046768188477,22.73153305053711,24.20978879928589,2009-01-04,鴻海,7.36,1.9960599327407849,NA
2009,10,26.732563018798828,24.07701301574707,25.295025634765626,2009-03-08,鴻海,7.36,1.9960599327407849,0.3839730497600353
2009,11,26.09522819519043,24.254043579101562,25.33751220703125,2009-03-15,鴻海,4.8,1.5686159179138452,-0.04347096506690429
2009,12,28.078044891357422,25.49330711364746,26.449303817749023,2009-03-22,鴻海,4.48,1.4996230464268938,-0.04988226507685245
2009,13,28.042640686035156,26.661746978759766,27.38760232925415,2009-03-29,鴻海,6.24,1.8309801823813363,0.28147487087759004
2009,14,29.104854583740234,27.61775016784668,28.15594062805176,2009-04-05,鴻海,8,2.0794415416798357,0.44824405228898745
2009,15,32.220706939697266,28.715377807617188,30.315792083740234,2009-04-12,鴻海,11.4,2.4336133554004498,0.8024158660096015
2009,16,32.57478332519531,31.689599990844727,32.220709228515624,2009-04-19,鴻海,9.8,2.2823823856765264,0.5200027640519327
2009,17,32.18529510498047,31.12308692932129,31.675434112548828,2009-04-26,鴻海,7.4,2.0014800002101243,0.08795994264906382
2009,18,41.072547912597656,33.849449157714844,37.4078893661499,2009-05-03,鴻海,9.69,2.2710944259026746,0.27232445942722006
2009,19,40.89552307128906,37.70885467529297,39.585446166992185,2009-05-10,鴻海,9.88,2.2905125117597764,0.2500517408147962
2009,2,23.47509002685547,22.271236419677734,22.7527774810791,2009-01-11,鴻海,6.56,1.8809906029559975,NA
2009,20,41.072547912597656,36.64662170410156,39.44381408691406,2009-05-17,鴻海,7.41,2.0028304393079956,-0.17243754448325976
2009,21,43.55107116699219,40.364402770996094,41.32040634155273,2009-05-24,鴻海,8.17,2.1004689088719113,-0.07479907491934412
2009,22,48.18731689453125,39.479217529296875,44.73547490437826,2009-05-31,鴻海,11.4,2.4336133554004498,0.2478316880131568
2009,23,44.4806022644043,42.421302795410156,43.656881713867186,2009-06-07,鴻海,8.36,2.1234584270966104,-0.15327997869299015
2009,24,42.83317565917969,39.620689392089844,40.97981643676758,2009-06-14,鴻海,7.79,2.052840859882657,-0.14443556661698542
2009,25,43.039093017578125,40.279659271240234,41.474038696289064,2009-06-21,鴻海,6.65,1.8946168546677629,-0.2173468133164982
2009,26,42.83317565917969,41.020992279052734,42.058878326416014,2009-06-28,鴻海,7.6,2.028148247292285,-0.0838154206919759
2009,27,43.039093017578125,41.803531646728516,42.29775390625,2009-07-05,鴻海,5.13,1.6351056591826783,-0.4415492251946056
2009,28,46.53989028930664,43.450958251953125,44.89245758056641,2009-07-12,鴻海,7.22,1.9768549529047348,-0.063639600682736
2009,29,47.36359786987305,45.7161750793457,46.74581451416016,2009-07-19,鴻海,10.45,2.34660197841082,0.3061074248233493
2009,3,22.02338409423828,20.89034652709961,21.605577850341795,2009-01-18,鴻海,6.4,1.8562979903656263,NA
2009,30,46.95174026489258,44.892459869384766,45.79854278564453,2009-07-26,鴻海,9.12,2.21046980408624,0.16997525049876927
2009,31,46.95174026489258,45.098384857177734,46.128031158447264,2009-08-02,鴻海,5.1,1.62924053973028,-0.41125401385719074
2009,32,44.892459869384766,43.656883239746094,44.43941421508789,2009-08-09,鴻海,6.45,1.864080130807681,-0.138421469290829
2009,33,45.30431365966797,43.039093017578125,43.94518356323242,2009-08-16,鴻海,4.8,1.5686159179138452,-0.36711998587240346
2009,34,45.30431365966797,43.245025634765625,44.39822692871094,2009-08-23,鴻海,5.25,1.6582280766035324,-0.2622394652526754
2009,35,50.6584587097168,44.892459869384766,47.157675170898436,2009-08-30,鴻海,8.85,2.180417459019838,0.4192633553142313
2009,36,52.717750549316406,49.83474349975586,51.19387588500977,2009-09-06,鴻海,6.12,1.8115620965242347,-0.1089054453319731
2009,37,52.51181411743164,50.452537536621094,51.523362731933595,2009-09-13,鴻海,5.76,1.7509374747078,-0.08688363895815798
2009,38,53.129608154296875,50.8643913269043,52.14114837646484,2009-09-20,鴻海,6.12,1.8115620965242347,0.030312310908217288
2009,39,53.129608154296875,50.8643913269043,51.68810501098633,2009-09-27,鴻海,7.38,1.998773638612381,0.21752385299636368
2009,40,53.129608154296875,51.482173919677734,52.55300674438477,2009-10-04,鴻海,5.44,1.6937790608678513,-0.11778303565638337
2009,41,53.335533142089844,51.89403533935547,52.38826065063476,2009-10-11,鴻海,6.8,1.916922612182061,0.13567282656604363
2009,42,54.77703857421875,53.541473388671875,54.24161987304687,2009-10-18,鴻海,6.12,1.8115620965242347,0
2009,43,56.83631896972656,54.365177154541016,55.847863006591794,2009-10-25,鴻海,7.65,2.0347056478384444,0.2231435513142097
2009,44,53.74739456176758,52.923675537109375,53.45909423828125,2009-11-01,鴻海,6.4,1.8562979903656263,0.04473589384139154
2009,45,55.39482116699219,54.365177154541016,54.94177932739258,2009-11-08,鴻海,10.4,2.341805806147327,0.5078757627023966
2009,46,56.83631896972656,54.15922927856445,55.76548843383789,2009-11-15,鴻海,11.2,2.4159137783010487,0.5293034770272049
2009,47,56.83631896972656,55.60074996948242,56.38327865600586,2009-11-22,鴻海,8.6,2.151762203259462,0.1939140778622408
2009,48,57.04224395751953,55.60074996948242,56.424462127685544,2009-11-29,鴻海,8.4,2.128231705849268,0.15241757583901516
2009,49,58.27782440185547,56.83631896972656,57.33055038452149,2009-12-06,鴻海,8.64,2.1564025828159643,0.07493390597210814
2009,5,21.598499298095703,21.067384719848633,21.397855758666992,2009-02-01,鴻海,3.64,1.2919836816486494,NA
2009,50,57.66004180908203,57.04224395751953,57.371734619140625,2009-12-13,鴻海,6.48,1.8687205103641833,-0.2712764441901816
2009,51,59.51338577270508,57.04224395751953,57.865962982177734,2009-12-20,鴻海,7.2,1.9740810260220096,-0.16591592853235526
2009,52,61.77861022949219,60.74897003173828,61.449127960205075,2009-12-27,鴻海,8.46,2.135349173618132,-0.004647780936232859
2009,6,22.83775520324707,21.42146110534668,22.43410987854004,2009-02-08,鴻海,5.46,1.6974487897568136,NA
2009,7,23.439678192138672,21.84634780883789,22.62530937194824,2009-02-15,鴻海,4.34,1.4678743481123135,NA
2009,8,23.935380935668945,22.9439754486084,23.375944900512696,2009-02-22,鴻海,4.62,1.5303947050936475,-0.052266863840916056
2009,9,25.457901000976562,24.041608810424805,24.49481964111328,2009-03-01,鴻海,5.44,1.6937790608678513,0.07985731344262081
2010,1,62.80826950073242,61.77861022949219,62.3449182510376,2010-01-03,鴻海,7.8,2.0541237336955462,-0.0894319547432505
2010,10,56.83631896972656,55.18888854980469,56.424459838867186,2010-03-07,鴻海,6.29,1.8389610707123492,-0.28688399576059
2010,11,57.45412063598633,55.18888854980469,56.63039703369141,2010-03-14,鴻海,6.97,1.9416152247724325,-0.12391584780619946
2010,12,57.45412063598633,56.218536376953125,56.63039627075195,2010-03-21,鴻海,5.44,1.6937790608678513,-0.37175201171078065
2010,13,57.66004180908203,55.39482116699219,56.671575927734374,2010-03-28,鴻海,6.46,1.8656293177945105,-0.13224016143947903
2010,14,59.51338577270508,57.45412063598633,58.68968105316162,2010-04-04,鴻海,9.5,2.2512917986064953,0.3476695273230237
2010,15,59.51338577270508,58.07189178466797,58.93678970336914,2010-04-11,鴻海,7.41,2.0028304393079956,0.09920816802452403
2010,16,58.68967819213867,56.218536376953125,57.454104614257815,2010-04-18,鴻海,6.84,1.922787731634459,-0.04943510040575494
2010,17,63.01418685913086,59.51338577270508,61.53149642944336,2010-04-25,鴻海,9.31,2.231089091288976,0.29888761308553
2010,18,61.16083908081055,58.07189178466797,59.966444396972655,2010-05-02,鴻海,6.65,1.8946168546677629,-0.037584623535682926
2010,19,59.30746841430664,57.45412063598633,58.0718994140625,2010-05-09,鴻海,6.08,1.8050046959780757,-0.12719678222537012
2010,2,61.98453140258789,59.925254821777344,61.119642639160155,2010-01-10,鴻海,8.8,2.174751721484161,0.04296128175046121
2010,20,59.101539611816406,55.18888854980469,57.41291961669922,2010-05-16,鴻海,8.36,2.1234584270966104,0.21475613394549953
