year,week,max_price,min_price,avg_price,date,keyword,SVI,log_SVI,ASVI
2008,52,13.752284049987793,13.471626281738281,13.583888053894043,2008-12-28,2382,0,-Inf,NA
2009,1,14.233413696289062,13.872562408447266,14.108118772506714,2009-01-04,2382,0,-Inf,NA
2009,10,15.636706352233887,14.433881759643555,14.882936096191406,2009-03-08,2382,0,-Inf,NA
2009,11,16.198020935058594,15.636706352233887,15.961468696594238,2009-03-15,2382,0,-Inf,NA
2009,12,17.601316452026367,15.47632884979248,16.390475463867187,2009-03-22,2382,0,-Inf,NA
2009,13,17.641414642333984,17.160282135009766,17.335696697235107,2009-03-29,2382,0,-Inf,NA
2009,14,17.801790237426758,16.959814071655273,17.481036758422853,2009-04-05,2382,0,-Inf,NA
2009,15,17.541175842285156,17.160282135009766,17.388818740844727,2009-04-12,2382,0,-Inf,NA
2009,16,18.844234466552734,17.641414642333984,18.162635040283202,2009-04-19,2382,0,-Inf,NA
2009,17,18.844234466552734,18.523481369018555,18.67984848022461,2009-04-26,2382,0,-Inf,NA
2009,18,22.05176544189453,19.80649757385254,21.179720401763916,2009-05-03,2382,0,-Inf,NA
2009,19,21.811201095581055,20.087154388427734,21.081488800048827,2009-05-10,2382,0,-Inf,NA
2009,2,13.391436576843262,12.028236389160156,12.565497779846192,2009-01-11,2382,0,-Inf,NA
2009,20,20.848941802978516,20.448001861572266,20.616396331787108,2009-05-17,2382,0,-Inf,NA
2009,21,20.848941802978516,20.448001861572266,20.568283081054688,2009-05-24,2382,0,-Inf,NA
2009,22,21.289974212646484,20.648475646972656,20.982588450113933,2009-05-31,2382,0,-Inf,NA
2009,23,20.528188705444336,19.926776885986328,20.23149185180664,2009-06-07,2382,0,-Inf,NA
2009,24,20.528188705444336,19.886686325073242,20.295643615722657,2009-06-14,2382,0,-Inf,NA
2009,25,21.41026496887207,20.448001861572266,21.009321212768555,2009-06-21,2382,0,-Inf,NA
2009,26,22.733367919921875,21.2498836517334,21.578656005859376,2009-06-28,2382,0,-Inf,NA
2009,27,23.655529022216797,23.214492797851562,23.527227783203124,2009-07-05,2382,0,-Inf,NA
2009,28,23.655529022216797,23.455059051513672,23.551284790039062,2009-07-12,2382,0,-Inf,NA
2009,29,25.179105758666992,24.49750518798828,24.946561431884767,2009-07-19,2382,0,-Inf,NA
2009,3,12.669740676879883,12.048283576965332,12.381064224243165,2009-01-18,2382,0,-Inf,NA
2009,30,27.384281158447266,25.66023826599121,26.919192504882812,2009-07-26,2382,0,-Inf,NA
2009,31,26.5910701751709,24.456954956054688,25.47279472351074,2009-08-02,2382,0,-Inf,NA
2009,32,25.310598373413086,24.414274215698242,25.028895950317384,2009-08-09,2382,0,-Inf,NA
2009,33,26.889841079711914,25.182554244995117,25.882543563842773,2009-08-16,2382,0,-Inf,NA
2009,34,29.53614616394043,25.05450439453125,27.094719696044923,2009-08-23,2382,0,-Inf,NA
2009,35,30.731250762939453,28.72517967224121,29.65565643310547,2009-08-30,2382,0,-Inf,NA
2009,36,30.389793395996094,29.53614616394043,30.082480239868165,2009-09-06,2382,0,-Inf,NA
2009,37,31.755626678466797,30.389793395996094,30.893442916870118,2009-09-13,2382,0,-Inf,NA
2009,38,31.158069610595703,29.53614616394043,30.611739349365234,2009-09-20,2382,0,-Inf,NA
2009,39,29.45078468322754,28.597139358520508,28.955668258666993,2009-09-27,2382,0,-Inf,NA
2009,40,29.36541748046875,27.828855514526367,28.4434814453125,2009-10-04,2382,0,-Inf,NA
2009,41,28.938596725463867,27.95690155029297,28.298358917236328,2009-10-11,2382,0,-Inf,NA
2009,42,29.45078468322754,28.554454803466797,28.870302200317383,2009-10-18,2382,0,-Inf,NA
2009,43,28.469087600708008,26.975210189819336,27.845926666259764,2009-10-25,2382,0,-Inf,NA
2009,44,27.95690155029297,26.377655029296875,27.2995964050293,2009-11-01,2382,0,-Inf,NA
2009,45,28.341047286987305,27.87154197692871,27.982514953613283,2009-11-08,2382,0,-Inf,NA
2009,46,28.597139358520508,27.95690155029297,28.195925140380858,2009-11-15,2382,0,-Inf,NA
2009,47,28.298362731933594,27.572757720947266,27.78617134094238,2009-11-22,2382,0,-Inf,NA
2009,48,28.212993621826172,26.932523727416992,27.71788101196289,2009-11-29,2382,0,-Inf,NA
2009,49,29.280052185058594,27.828855514526367,28.62274284362793,2009-12-06,2382,0,-Inf,NA
2009,5,13.7322359085083,13.391436576843262,13.565176963806152,2009-02-01,2382,0,-Inf,NA
2009,50,28.767866134643555,28.426403045654297,28.588598251342773,2009-12-13,2382,0,-Inf,NA
2009,51,29.621511459350586,29.109325408935547,29.459318923950196,2009-12-20,2382,0,-Inf,NA
2009,52,30.09101676940918,29.578821182250977,29.775166320800782,2009-12-27,2382,0,-Inf,NA
2009,6,14.333646774291992,14.032941818237305,14.213365936279297,2009-02-08,2382,0,-Inf,NA
2009,7,14.834822654724121,14.073036193847656,14.441901969909669,2009-02-15,2382,0,-Inf,NA
2009,8,14.433881759643555,14.032941818237305,14.257468795776367,2009-02-22,2382,0,-Inf,NA
2009,9,14.473976135253906,13.992846488952637,14.265486907958984,2009-03-01,2382,0,-Inf,NA
2010,1,29.621511459350586,29.194692611694336,29.39743137359619,2010-01-03,2382,0,-Inf,NA
2010,10,27.743494033813477,27.145938873291016,27.487399291992187,2010-03-07,2382,0,-Inf,NA
2010,11,26.975210189819336,26.676437377929688,26.898381805419923,2010-03-14,2382,0,-Inf,NA
2010,12,27.273988723754883,25.950838088989258,26.59960594177246,2010-03-21,2382,0,-Inf,NA
2010,13,26.420339584350586,26.206932067871094,26.275221633911134,2010-03-28,2382,0,-Inf,NA
2010,14,26.54838752746582,26.377655029296875,26.43100929260254,2010-04-04,2382,0,-Inf,NA
2010,15,26.33497428894043,25.609373092651367,25.908150100708006,2010-04-11,2382,0,-Inf,NA
2010,16,26.164243698120117,25.182554244995117,25.67766761779785,2010-04-18,2382,0,-Inf,NA
2010,17,26.420339584350586,25.48133087158203,25.993516159057616,2010-04-25,2382,0,-Inf,NA
2010,18,25.310598373413086,23.475263595581055,24.439880752563475,2010-05-02,2382,0,-Inf,NA
2010,19,24.798410415649414,24.3715877532959,24.576464080810545,2010-05-09,2382,0,-Inf,NA
2010,2,30.09101676940918,29.237377166748047,29.570291900634764,2010-01-10,2382,0,-Inf,NA
2010,20,24.883779525756836,23.261850357055664,23.953303146362305,2010-05-16,2382,0,-Inf,NA
2010,21,24.328908920288086,22.83502769470215,23.52648162841797,2010-05-23,2382,0,-Inf,NA
2010,22,25.182554244995117,24.584997177124023,24.849630737304686,2010-05-30,2382,0,-Inf,NA
2010,23,24.755727767944336,23.34721565246582,23.850865173339844,2010-06-06,2382,0,-Inf,NA
2010,24,25.182554244995117,24.627685546875,24.851765632629395,2010-06-13,2382,0,-Inf,NA
2010,25,25.950838088989258,24.96914291381836,25.617911529541015,2010-06-20,2382,0,-Inf,NA
2010,26,25.310598373413086,24.584997177124023,25.04596939086914,2010-06-27,2382,0,-Inf,NA
2010,27,25.609373092651367,23.987451553344727,25.028897094726563,2010-07-04,2382,0,-Inf,NA
2010,28,26.761798858642578,26.07887840270996,26.33497543334961,2010-07-11,2382,0,-Inf,NA
2010,29,27.316669464111328,26.554780960083008,27.053318786621094,2010-07-18,2382,0,-Inf,NA
2010,3,30.517839431762695,28.89591407775879,29.775168228149415,2010-01-17,2382,0,-Inf,NA
2010,30,26.73604393005371,26.37352180480957,26.527593231201173,2010-07-25,2382,0,-Inf,NA
2010,31,26.826677322387695,24.37964630126953,25.974747467041016,2010-08-01,2382,0,-Inf,NA
2010,32,24.424962997436523,23.79054832458496,24.107754516601563,2010-08-08,2382,0,-Inf,NA
2010,33,24.062435150146484,23.881183624267578,24.008059692382812,2010-08-15,2382,0,-Inf,NA
2010,34,23.65460205078125,22.635009765625,23.233169555664062,2010-08-22,2382,0,-Inf,NA
2010,35,22.657663345336914,20.59581756591797,21.710574340820312,2010-08-29,2382,0,-Inf,NA
2010,36,22.657663345336914,21.20757293701172,22.186385345458984,2010-09-05,2382,0,-Inf,NA
2010,37,22.385772705078125,22.045909881591797,22.19091796875,2010-09-12,2382,0,-Inf,NA
2010,38,22.09122085571289,21.592756271362305,21.757022857666016,2010-09-19,2382,0,-Inf,NA
2010,39,22.97487449645996,21.45680809020996,22.16372756958008,2010-09-26,2382,0,-Inf,NA
2010,4,28.042268753051758,27.40203094482422,27.66666259765625,2010-01-24,2382,0,-Inf,NA
2010,40,22.83892822265625,22.47640037536621,22.653134536743163,2010-10-03,2382,0,-Inf,NA
2010,41,22.884239196777344,21.819332122802734,22.31326904296875,2010-10-10,2382,0,-Inf,NA
2010,42,24.19839096069336,23.11081886291504,23.582100296020506,2010-10-17,2382,0,-Inf,NA
2010,43,25.739107131958008,24.787485122680664,25.14094467163086,2010-10-24,2382,0,-Inf,NA
2010,44,25.829740524291992,25.46721649169922,25.730046463012695,2010-10-31,2382,0,-Inf,NA
2010,45,25.96568489074707,25.150007247924805,25.62128791809082,2010-11-07,2382,0,-Inf,NA
2010,46,26.237577438354492,25.87505340576172,26.056315231323243,2010-11-14,2382,0,-Inf,NA
2010,47,27.234508514404297,25.96568489074707,26.500404357910156,2010-11-21,2382,0,-Inf,NA
2010,48,27.55172348022461,27.053255081176758,27.252639389038087,2010-11-28,2382,0,-Inf,NA
2010,49,28.775232315063477,27.64235496520996,28.158947372436522,2010-12-05,2382,0,-Inf,NA
2010,5,28.341047286987305,27.273988723754883,27.726420974731447,2010-01-31,2382,0,-Inf,NA
2010,50,28.63928985595703,28.186140060424805,28.385524368286134,2010-12-12,2382,0,-Inf,NA
2010,51,28.367395401000977,27.868925094604492,28.131756591796876,2010-12-19,2382,0,-Inf,NA
2010,52,28.004873275756836,27.82361602783203,27.932371520996092,2010-12-26,2382,0,-Inf,NA
2010,6,27.316669464111328,26.12156867980957,26.655095100402832,2010-02-07,2382,0,-Inf,NA
2010,8,27.359350204467773,27.231304168701172,27.3059983253479,2010-02-21,2382,0,-Inf,NA
2010,9,27.95690155029297,27.145938873291016,27.70934638977051,2010-02-28,2382,0,-Inf,NA
2011,1,27.868925094604492,26.011003494262695,26.85386505126953,2011-01-02,2382,0,-Inf,NA
2011,10,27.32514190673828,24.787485122680664,26.337268829345703,2011-03-06,2382,0,-Inf,NA
2011,11,24.289016723632812,23.51865577697754,23.935559463500976,2011-03-13,2382,0,-Inf,NA
2011,12,24.606225967407227,23.835861206054688,24.14400749206543,2011-03-20,2382,0,-Inf,NA
2011,13,25.55784797668457,24.334335327148438,24.905307388305665,2011-03-27,2382,0,-Inf,NA
2011,14,25.150007247924805,25.014060974121094,25.104691823323567,2011-04-03,2382,0,-Inf,NA
