year,week,max_price,min_price,avg_price,link,date,hits,keyword,geo,time,gprop,category,weight,SVI
2020,39,474.6764831542969,450.05792236328125,463.90587158203124,2020-09,2020-09-27,27,2454,TW,2019-01-01 2023-12-31,web,0,68,18.36
2020,40,473.13787841796875,466.983154296875,470.0605061848958,2020-10,2020-10-04,39,2454,TW,2019-01-01 2023-12-31,web,0,60,23.4
2020,41,549.30145263671875,497.7563171386719,525.0675430297852,2020-10,2020-10-11,59,2454,TW,2019-01-01 2023-12-31,web,0,60,35.4
2020,42,536.222900390625,523.144287109375,530.3759765625,2020-10,2020-10-18,52,2454,TW,2019-01-01 2023-12-31,web,0,60,31.2
2020,43,531.60687255859375,518.52825927734375,525.6060913085937,2020-10,2020-10-25,37,2454,TW,2019-01-01 2023-12-31,web,0,60,22.2
2020,44,526.2215576171875,502.37237548828125,517.1434631347656,2020-11,2020-11-01,44,2454,TW,2019-01-01 2023-12-31,web,0,62,27.28
2020,45,540.069580078125,520.83624267578125,532.5300659179687,2020-11,2020-11-08,46,2454,TW,2019-01-01 2023-12-31,web,0,62,28.52
2020,46,535.4534912109375,517.75897216796875,525.2983642578125,2020-11,2020-11-15,50,2454,TW,2019-01-01 2023-12-31,web,0,62,31
2020,47,574.68939208984375,560.07208251953125,568.2269775390625,2020-11,2020-11-22,44,2454,TW,2019-01-01 2023-12-31,web,0,62,27.28
2020,48,561.6107177734375,536.222900390625,550.8401245117187,2020-11,2020-11-29,50,2454,TW,2019-01-01 2023-12-31,web,0,62,31
2020,49,561.6107177734375,538.53082275390625,546.37799072265625,2020-12,2020-12-06,36,2454,TW,2019-01-01 2023-12-31,web,0,56,20.16
2020,5,295.0306091308594,288.60870361328125,291.6307830810547,2020-02,2020-02-02,34,2454,TW,2019-01-01 2023-12-31,web,0,41,13.94
2020,50,564.68798828125,539.3001708984375,546.6857421875,2020-12,2020-12-13,34,2454,TW,2019-01-01 2023-12-31,web,0,56,19.04
2020,51,544.68548583984375,537.761474609375,540.838818359375,2020-12,2020-12-20,37,2454,TW,2019-01-01 2023-12-31,web,0,56,20.72
2020,52,569.30401611328125,549.30145263671875,557.4563354492187,2020-12,2020-12-27,34,2454,TW,2019-01-01 2023-12-31,web,0,56,19.04
2020,6,294.6528625488281,287.09765625,289.21311645507814,2020-02,2020-02-09,28,2454,TW,2019-01-01 2023-12-31,web,0,41,11.48
2020,7,308.6299743652344,296.1639099121094,303.0391540527344,2020-02,2020-02-16,29,2454,TW,2019-01-01 2023-12-31,web,0,41,11.89
2020,8,297.6749572753906,284.8310546875,291.0263671875,2020-02,2020-02-23,26,2454,TW,2019-01-01 2023-12-31,web,0,41,10.66
2020,9,283.3200378417969,271.9873046875,277.6536636352539,2020-03,2020-03-01,30,2454,TW,2019-01-01 2023-12-31,web,0,55,16.5
2021,1,614.69451904296875,609.3092041015625,611.6171875,2021-01,2021-01-03,57,2454,TW,2019-01-01 2023-12-31,web,0,87,49.59
2021,10,683.16485595703125,664.70086669921875,674.0867431640625,2021-03,2021-03-07,44,2454,TW,2019-01-01 2023-12-31,web,0,63,27.72
2021,11,707.0140380859375,691.62750244140625,697.935986328125,2021-03,2021-03-14,44,2454,TW,2019-01-01 2023-12-31,web,0,63,27.72
2021,12,730.0938720703125,669.31695556640625,689.1656127929688,2021-03,2021-03-21,44,2454,TW,2019-01-01 2023-12-31,web,0,63,27.72
2021,13,747.01922607421875,723.9393310546875,736.2486083984375,2021-03,2021-03-28,40,2454,TW,2019-01-01 2023-12-31,web,0,63,25.2
2021,14,784.71636962890625,767.7911376953125,776.2537536621094,2021-04,2021-04-04,49,2454,TW,2019-01-01 2023-12-31,web,0,66,32.34
2021,15,768.5604248046875,738.55657958984375,749.327197265625,2021-04,2021-04-11,46,2454,TW,2019-01-01 2023-12-31,web,0,66,30.36
2021,16,767.7911376953125,740.86456298828125,755.1740966796875,2021-04,2021-04-18,39,2454,TW,2019-01-01 2023-12-31,web,0,66,25.74
2021,17,911.65582275390625,796.25628662109375,836.2614379882813,2021-04,2021-04-25,60,2454,TW,2019-01-01 2023-12-31,web,0,66,39.6
2021,18,850.10943603515625,773.1763916015625,817.4128570556641,2021-05,2021-05-02,64,2454,TW,2019-01-01 2023-12-31,web,0,84,53.76
2021,19,815.48956298828125,671.6248779296875,724.8625122070313,2021-05,2021-05-09,87,2454,TW,2019-01-01 2023-12-31,web,0,84,73.08
2021,2,680.0875244140625,644.6983642578125,658.5462890625,2021-01,2021-01-10,67,2454,TW,2019-01-01 2023-12-31,web,0,87,58.29
2021,20,764.7137451171875,688.5501708984375,719.477197265625,2021-05,2021-05-16,52,2454,TW,2019-01-01 2023-12-31,web,0,84,43.68
2021,21,734.7099609375,719.3233642578125,728.7091796875,2021-05,2021-05-23,43,2454,TW,2019-01-01 2023-12-31,web,0,84,36.12
2021,22,765.483154296875,737.78729248046875,749.788818359375,2021-05,2021-05-30,35,2454,TW,2019-01-01 2023-12-31,web,0,84,29.4
2021,23,767.7911376953125,743.172607421875,751.0197387695313,2021-06,2021-06-06,30,2454,TW,2019-01-01 2023-12-31,web,0,44,13.2
2021,24,760.8671875,752.404541015625,756.2512054443359,2021-06,2021-06-13,22,2454,TW,2019-01-01 2023-12-31,web,0,44,9.68
2021,25,742.4031982421875,694.704833984375,716.3998901367188,2021-06,2021-06-20,39,2454,TW,2019-01-01 2023-12-31,web,0,44,17.16
2021,26,740.09527587890625,713.168701171875,725.3241333007812,2021-06,2021-06-27,36,2454,TW,2019-01-01 2023-12-31,web,0,44,15.84
2021,27,737.84918212890625,733.8477783203125,736.0885498046875,2021-07,2021-07-04,35,2454,TW,2019-01-01 2023-12-31,web,0,48,16.8
2021,28,761.05694580078125,735.4483642578125,746.0118896484375,2021-07,2021-07-11,28,2454,TW,2019-01-01 2023-12-31,web,0,48,13.44
2021,29,765.85858154296875,729.84637451171875,740.5700561523438,2021-07,2021-07-18,35,2454,TW,2019-01-01 2023-12-31,web,0,48,16.8
2021,3,718.553955078125,649.3143310546875,673.7790283203125,2021-01,2021-01-17,70,2454,TW,2019-01-01 2023-12-31,web,0,87,60.9
2021,30,750.6534423828125,712.24053955078125,738.9695068359375,2021-07,2021-07-25,37,2454,TW,2019-01-01 2023-12-31,web,0,48,17.76
2021,31,769.0596923828125,728.24591064453125,751.1336303710938,2021-08,2021-08-01,25,2454,TW,2019-01-01 2023-12-31,web,0,46,11.5
2021,32,749.05291748046875,723.44427490234375,735.12823486328125,2021-08,2021-08-08,35,2454,TW,2019-01-01 2023-12-31,web,0,46,16.1
2021,33,729.84637451171875,710.63995361328125,722.1638549804687,2021-08,2021-08-15,36,2454,TW,2019-01-01 2023-12-31,web,0,46,16.56
2021,34,729.04620361328125,698.6358642578125,718.9627685546875,2021-08,2021-08-22,35,2454,TW,2019-01-01 2023-12-31,web,0,46,16.1
2021,35,746.652099609375,717.0421142578125,731.2869140625,2021-08,2021-08-29,37,2454,TW,2019-01-01 2023-12-31,web,0,46,17.02
2021,36,735.4483642578125,717.0421142578125,725.2048706054687,2021-09,2021-09-05,29,2454,TW,2019-01-01 2023-12-31,web,0,45,13.05
2021,37,757.85589599609375,740.24993896484375,747.4523681640625,2021-09,2021-09-12,32,2454,TW,2019-01-01 2023-12-31,web,0,45,14.4
2021,38,752.2540283203125,729.04620361328125,737.8491414388021,2021-09,2021-09-19,19,2454,TW,2019-01-01 2023-12-31,web,0,45,8.55
2021,39,767.4591064453125,724.2445068359375,744.89150390625,2021-09,2021-09-26,30,2454,TW,2019-01-01 2023-12-31,web,0,45,13.5
2021,4,705.47540283203125,668.54754638671875,686.85760498046875,2021-01,2021-01-24,68,2454,TW,2019-01-01 2023-12-31,web,0,87,59.16
2021,40,729.04620361328125,693.83428955078125,708.3991943359375,2021-10,2021-10-03,38,2454,TW,2019-01-01 2023-12-31,web,0,47,17.86
2021,41,728.24591064453125,672.2269287109375,700.0363616943359,2021-10,2021-10-10,32,2454,TW,2019-01-01 2023-12-31,web,0,47,15.04
2021,42,730.646728515625,685.83160400390625,709.9997680664062,2021-10,2021-10-17,38,2454,TW,2019-01-01 2023-12-31,web,0,47,17.86
2021,43,757.05560302734375,741.05023193359375,750.333349609375,2021-10,2021-10-24,30,2454,TW,2019-01-01 2023-12-31,web,0,47,14.1
2021,44,745.85186767578125,730.646728515625,739.9298583984375,2021-10,2021-10-31,23,2454,TW,2019-01-01 2023-12-31,web,0,47,10.81
2021,45,784.2647705078125,752.2540283203125,769.8599365234375,2021-11,2021-11-07,45,2454,TW,2019-01-01 2023-12-31,web,0,59,26.55
2021,46,868.29315185546875,786.6656494140625,825.5587524414062,2021-11,2021-11-14,58,2454,TW,2019-01-01 2023-12-31,web,0,59,34.22
2021,47,872.2945556640625,828.2796630859375,848.28642578125,2021-11,2021-11-21,44,2454,TW,2019-01-01 2023-12-31,web,0,59,25.96
2021,48,864.29180908203125,804.27154541015625,830.6804565429687,2021-11,2021-11-28,33,2454,TW,2019-01-01 2023-12-31,web,0,59,19.47
2021,49,876.2958984375,848.28643798828125,862.6912719726563,2021-12,2021-12-05,39,2454,TW,2019-01-01 2023-12-31,web,0,53,20.67
2021,5,730.86328125,673.16351318359375,708.8604370117188,2021-01,2021-01-31,65,2454,TW,2019-01-01 2023-12-31,web,0,87,56.55
2021,50,872.2945556640625,848.28643798828125,859.4902099609375,2021-12,2021-12-12,32,2454,TW,2019-01-01 2023-12-31,web,0,53,16.96
2021,51,876.2958984375,844.28509521484375,864.2918334960938,2021-12,2021-12-19,35,2454,TW,2019-01-01 2023-12-31,web,0,53,18.55
2021,52,952.32159423828125,896.30267333984375,930.7142578125,2021-12,2021-12-26,41,2454,TW,2019-01-01 2023-12-31,web,0,53,21.73
2021,6,730.86328125,730.86328125,730.86328125,2021-02,2021-02-07,6,2454,TW,2019-01-01 2023-12-31,web,0,59,3.54
2021,7,753.9432373046875,752.404541015625,753.17388916015625,2021-02,2021-02-14,36,2454,TW,2019-01-01 2023-12-31,web,0,59,21.24
2021,8,742.4031982421875,723.16998291015625,733.0174072265625,2021-02,2021-02-21,50,2454,TW,2019-01-01 2023-12-31,web,0,59,29.5
2021,9,715.4766845703125,689.31951904296875,696.8204498291016,2021-02,2021-02-28,43,2454,TW,2019-01-01 2023-12-31,web,0,59,25.37
2022,1,940.31756591796875,880.2972412109375,916.3093994140625,2022-01,2022-01-02,44,2454,TW,2019-01-01 2023-12-31,web,0,47,20.68
2022,10,796.26885986328125,770.66021728515625,777.70257568359375,2022-03,2022-03-06,43,2454,TW,2019-01-01 2023-12-31,web,0,62,26.66
2022,11,775.4617919921875,723.44427490234375,750.9735595703125,2022-03,2022-03-13,59,2454,TW,2019-01-01 2023-12-31,web,0,62,36.58
2022,12,782.66424560546875,777.0623779296875,779.9433349609375,2022-03,2022-03-20,35,2454,TW,2019-01-01 2023-12-31,web,0,62,21.7
2022,13,771.46051025390625,720.2431640625,735.608349609375,2022-03,2022-03-27,45,2454,TW,2019-01-01 2023-12-31,web,0,62,27.9
2022,14,705.83831787109375,672.2269287109375,686.0983072916666,2022-04,2022-04-03,38,2454,TW,2019-01-01 2023-12-31,web,0,61,23.18
2022,15,704.23785400390625,665.8248291015625,680.38974609375,2022-04,2022-04-10,53,2454,TW,2019-01-01 2023-12-31,web,0,61,32.33
2022,16,694.63458251953125,666.6251220703125,680.0696533203125,2022-04,2022-04-17,38,2454,TW,2019-01-01 2023-12-31,web,0,61,23.18
2022,17,669.826171875,646.61834716796875,661.9835205078125,2022-04,2022-04-24,45,2454,TW,2019-01-01 2023-12-31,web,0,61,27.45
2022,18,673.02728271484375,656.22161865234375,665.0245666503906,2022-05,2022-05-01,35,2454,TW,2019-01-01 2023-12-31,web,0,46,16.1
2022,19,674.62774658203125,650.61968994140625,660.2229370117187,2022-05,2022-05-08,38,2454,TW,2019-01-01 2023-12-31,web,0,46,17.48
2022,2,880.2972412109375,852.2877197265625,868.2931640625,2022-01,2022-01-09,38,2454,TW,2019-01-01 2023-12-31,web,0,47,17.86
2022,20,684.23101806640625,660.222900390625,674.1476318359375,2022-05,2022-05-15,34,2454,TW,2019-01-01 2023-12-31,web,0,46,15.64
2022,21,681.02996826171875,664.2242431640625,672.2269653320312,2022-05,2022-05-22,28,2454,TW,2019-01-01 2023-12-31,web,0,46,12.88
2022,22,724.2445068359375,702.63726806640625,717.4422454833984,2022-05,2022-05-29,36,2454,TW,2019-01-01 2023-12-31,web,0,46,16.56
2022,23,744.25128173828125,712.24053955078125,732.887451171875,2022-06,2022-06-05,41,2454,TW,2019-01-01 2023-12-31,web,0,66,27.06
2022,24,709.83966064453125,665.0245361328125,697.0353515625,2022-06,2022-06-12,40,2454,TW,2019-01-01 2023-12-31,web,0,66,26.4
2022,25,694.63458251953125,589.5078125,641.6825073242187,2022-06,2022-06-19,64,2454,TW,2019-01-01 2023-12-31,web,0,66,42.24
2022,26,596.5467529296875,538.475830078125,572.4385131835937,2022-06,2022-06-26,53,2454,TW,2019-01-01 2023-12-31,web,0,66,34.98
2022,27,572.79046630859375,532.3167724609375,548.6822143554688,2022-07,2022-07-03,50,2454,TW,2019-01-01 2023-12-31,web,0,58,29
2022,28,570.15081787109375,540.23553466796875,559.4165283203125,2022-07,2022-07-10,38,2454,TW,2019-01-01 2023-12-31,web,0,58,22.04
2022,29,629.98150634765625,581.58905029296875,600.9460327148438,2022-07,2022-07-17,37,2454,TW,2019-01-01 2023-12-31,web,0,58,21.46
2022,3,892.30126953125,856.28912353515625,877.0961547851563,2022-01,2022-01-16,34,2454,TW,2019-01-01 2023-12-31,web,0,47,15.98
2022,30,605.3453369140625,595.6668701171875,600.2421508789063,2022-07,2022-07-24,39,2454,TW,2019-01-01 2023-12-31,web,0,58,22.62
2022,31,630.86138916015625,600.946044921875,609.5686889648438,2022-07,2022-07-31,42,2454,TW,2019-01-01 2023-12-31,web,0,58,24.36
2022,32,623.82244873046875,587.74810791015625,602.70574951171875,2022-08,2022-08-07,38,2454,TW,2019-01-01 2023-12-31,web,0,49,18.62
2022,33,621.182861328125,609.74468994140625,617.6634155273438,2022-08,2022-08-14,39,2454,TW,2019-01-01 2023-12-31,web,0,49,19.11
2022,34,596.5467529296875,586.86822509765625,592.6753295898437,2022-08,2022-08-21,33,2454,TW,2019-01-01 2023-12-31,web,0,49,16.17
2022,35,586.86822509765625,545.51470947265625,571.03070068359375,2022-08,2022-08-28,35,2454,TW,2019-01-01 2023-12-31,web,0,49,17.15
2022,36,555.19317626953125,544.63482666015625,550.3539276123047,2022-09,2022-09-04,26,2454,TW,2019-01-01 2023-12-31,web,0,46,11.96
2022,37,551.67376708984375,527.91748046875,542.69915771484375,2022-09,2022-09-11,32,2454,TW,2019-01-01 2023-12-31,web,0,46,14.72
2022,38,532.3167724609375,510.3201904296875,525.2778564453125,2022-09,2022-09-18,37,2454,TW,2019-01-01 2023-12-31,web,0,46,17.02
2022,39,500.6416931152344,477.7652587890625,488.499609375,2022-09,2022-09-25,34,2454,TW,2019-01-01 2023-12-31,web,0,46,15.64
2022,4,872.2945556640625,860.29046630859375,866.9593912760416,2022-01,2022-01-23,25,2454,TW,2019-01-01 2023-12-31,web,0,47,11.75
2022,40,527.03759765625,482.16461181640625,505.56895751953124,2022-10,2022-10-02,37,2454,TW,2019-01-01 2023-12-31,web,0,46,17.02
2022,41,514.71954345703125,478.6451416015625,490.7432632446289,2022-10,2022-10-09,31,2454,TW,2019-01-01 2023-12-31,web,0,46,14.26
2022,42,517.359130859375,498.8819885253906,506.8007507324219,2022-10,2022-10-16,29,2454,TW,2019-01-01 2023-12-31,web,0,46,13.34
2022,43,518.23895263671875,495.362548828125,507.5046447753906,2022-10,2022-10-23,37,2454,TW,2019-01-01 2023-12-31,web,0,46,17.02
2022,44,527.91748046875,519.11883544921875,525.2778686523437,2022-10,2022-10-30,39,2454,TW,2019-01-01 2023-12-31,web,0,46,17.94
2022,45,615.9036865234375,545.51470947265625,571.9105712890625,2022-11,2022-11-06,35,2454,TW,2019-01-01 2023-12-31,web,0,48,16.8
2022,46,641.41973876953125,613.26409912109375,632.62109375,2022-11,2022-11-13,38,2454,TW,2019-01-01 2023-12-31,web,0,48,18.24
2022,47,640.539794921875,620.30303955078125,632.2691284179688,2022-11,2022-11-20,28,2454,TW,2019-01-01 2023-12-31,web,0,48,13.44
2022,48,651.97802734375,618.54327392578125,638.6041259765625,2022-11,2022-11-27,28,2454,TW,2019-01-01 2023-12-31,web,0,48,13.44
2022,49,650.21832275390625,620.30303955078125,635.9645751953125,2022-12,2022-12-04,24,2454,TW,2019-01-01 2023-12-31,web,0,37,8.88
2022,50,631.7412109375,580.70916748046875,612.3842407226563,2022-12,2022-12-11,30,2454,TW,2019-01-01 2023-12-31,web,0,37,11.1
2022,51,581.58905029296875,568.39111328125,576.6618286132813,2022-12,2022-12-18,29,2454,TW,2019-01-01 2023-12-31,web,0,37,10.73
2022,52,577.18975830078125,549.9140625,562.9359985351563,2022-12,2022-12-25,29,2454,TW,2019-01-01 2023-12-31,web,0,37,10.73
2022,6,928.31353759765625,876.2958984375,901.9045532226562,2022-02,2022-02-06,40,2454,TW,2019-01-01 2023-12-31,web,0,44,17.6
2022,7,904.30535888671875,880.2972412109375,893.9018432617188,2022-02,2022-02-13,41,2454,TW,2019-01-01 2023-12-31,web,0,44,18.04
2022,8,904.30535888671875,848.28643798828125,881.0975219726563,2022-02,2022-02-20,33,2454,TW,2019-01-01 2023-12-31,web,0,44,14.52
2022,9,880.2972412109375,820.2769775390625,857.2894592285156,2022-02,2022-02-27,29,2454,TW,2019-01-01 2023-12-31,web,0,44,12.76
2023,1,580.70916748046875,555.19317626953125,565.53155517578125,2023-01,2023-01-01,28,2454,TW,2019-01-01 2023-12-31,web,0,32,8.96
2023,10,693.33160400390625,665.176025390625,679.7817016601563,2023-03,2023-03-05,28,2454,TW,2019-01-01 2023-12-31,web,0,41,11.48
2023,11,680.1336669921875,665.176025390625,670.80712890625,2023-03,2023-03-12,25,2454,TW,2019-01-01 2023-12-31,web,0,41,10.25
2023,12,697.73089599609375,677.49407958984375,687.17255859375,2023-03,2023-03-19,24,2454,TW,2019-01-01 2023-12-31,web,0,41,9.84
2023,13,692.45172119140625,673.974609375,683.4771240234375,2023-03,2023-03-26,26,2454,TW,2019-01-01 2023-12-31,web,0,41,10.66
2023,14,662.536376953125,659.0169677734375,660.77667236328125,2023-04,2023-04-02,16,2454,TW,2019-01-01 2023-12-31,web,0,46,7.36
2023,15,666.93572998046875,652.85791015625,660.6007080078125,2023-04,2023-04-09,28,2454,TW,2019-01-01 2023-12-31,web,0,46,12.88
2023,16,623.82244873046875,585.1085205078125,600.066162109375,2023-04,2023-04-16,57,2454,TW,2019-01-01 2023-12-31,web,0,46,26.22
2023,17,594.7869873046875,571.03070068359375,581.0611328125,2023-04,2023-04-23,39,2454,TW,2019-01-01 2023-12-31,web,0,46,17.94
2023,18,598.30645751953125,587.74810791015625,592.58734130859375,2023-04,2023-04-30,24,2454,TW,2019-01-01 2023-12-31,web,0,46,11.04
2023,19,595.6668701171875,587.74810791015625,591.4435180664062,2023-05,2023-05-07,23,2454,TW,2019-01-01 2023-12-31,web,0,39,8.97
2023,2,629.10162353515625,593.9071044921875,613.26409912109375,2023-01,2023-01-08,35,2454,TW,2019-01-01 2023-12-31,web,0,32,11.2
2023,20,614.14398193359375,598.30645751953125,603.93756103515625,2023-05,2023-05-14,26,2454,TW,2019-01-01 2023-12-31,web,0,39,10.14
2023,21,642.299560546875,620.30303955078125,628.2217651367188,2023-05,2023-05-21,30,2454,TW,2019-01-01 2023-12-31,web,0,39,11.7
2023,22,671.33502197265625,649.33843994140625,661.48056640625,2023-05,2023-05-28,40,2454,TW,2019-01-01 2023-12-31,web,0,39,15.6
2023,23,675.73431396484375,666.05584716796875,671.5109985351562,2023-06,2023-06-04,29,2454,TW,2019-01-01 2023-12-31,web,0,44,12.76
2023,24,686.29266357421875,660.77667236328125,676.2622314453125,2023-06,2023-06-11,29,2454,TW,2019-01-01 2023-12-31,web,0,44,12.76
2023,25,690.6920166015625,673.1630859375,679.655517578125,2023-06,2023-06-18,38,2454,TW,2019-01-01 2023-12-31,web,0,44,16.72
2023,26,678.03399658203125,663.42120361328125,671.2146850585938,2023-06,2023-06-25,29,2454,TW,2019-01-01 2023-12-31,web,0,44,12.76
2023,27,681.93072509765625,664.3953857421875,674.137255859375,2023-07,2023-07-02,31,2454,TW,2019-01-01 2023-12-31,web,0,43,13.33
2023,28,674.13726806640625,655.627685546875,665.564404296875,2023-07,2023-07-09,29,2454,TW,2019-01-01 2023-12-31,web,0,43,12.47
2023,29,678.03399658203125,664.3953857421875,669.4611572265625,2023-07,2023-07-16,29,2454,TW,2019-01-01 2023-12-31,web,0,43,12.47
2023,3,619.42315673828125,609.74468994140625,614.58392333984375,2023-01,2023-01-15,15,2454,TW,2019-01-01 2023-12-31,web,0,32,4.8
2023,30,657.5760498046875,638.09234619140625,645.1064819335937,2023-07,2023-07-23,34,2454,TW,2019-01-01 2023-12-31,web,0,43,14.62
2023,31,694.59515380859375,672.18890380859375,686.3145904541016,2023-07,2023-07-30,36,2454,TW,2019-01-01 2023-12-31,web,0,43,15.48
2023,32,687.77587890625,661.47283935546875,675.8907958984375,2023-08,2023-08-06,30,2454,TW,2019-01-01 2023-12-31,web,0,43,12.9
2023,33,671.21466064453125,654.65350341796875,659.914111328125,2023-08,2023-08-13,30,2454,TW,2019-01-01 2023-12-31,web,0,43,12.9
2023,34,676.08563232421875,651.73095703125,661.8625,2023-08,2023-08-20,31,2454,TW,2019-01-01 2023-12-31,web,0,43,13.33
2023,35,691.672607421875,682.9049072265625,688.750048828125,2023-08,2023-08-27,27,2454,TW,2019-01-01 2023-12-31,web,0,43,11.61
2023,36,699.46612548828125,690.69842529296875,694.9848510742188,2023-09,2023-09-03,27,2454,TW,2019-01-01 2023-12-31,web,0,37,9.99
2023,37,743.30450439453125,695.5693359375,715.0530883789063,2023-09,2023-09-10,29,2454,TW,2019-01-01 2023-12-31,web,0,37,10.73
2023,38,761.8140869140625,726.74334716796875,741.5509887695313,2023-09,2023-09-17,31,2454,TW,2019-01-01 2023-12-31,web,0,37,11.47
2023,39,735.51104736328125,716.02728271484375,721.8724060058594,2023-09,2023-09-24,21,2454,TW,2019-01-01 2023-12-31,web,0,37,7.77
2023,40,765.7108154296875,725.7691650390625,753.825732421875,2023-10,2023-10-01,29,2454,TW,2019-01-01 2023-12-31,web,0,49,14.21
2023,41,820.2652587890625,792.988037109375,802.4051717122396,2023-10,2023-10-08,32,2454,TW,2019-01-01 2023-12-31,web,0,49,15.68
2023,42,818.31689453125,792.01385498046875,805.8473022460937,2023-10,2023-10-15,39,2454,TW,2019-01-01 2023-12-31,web,0,49,19.11
2023,43,800.78155517578125,780.3236083984375,794.351904296875,2023-10,2023-10-22,35,2454,TW,2019-01-01 2023-12-31,web,0,49,17.15
2023,44,847.54248046875,820.2652587890625,834.48837890625,2023-10,2023-10-29,44,2454,TW,2019-01-01 2023-12-31,web,0,49,21.56
2023,45,890.40673828125,859.23272705078125,871.5074951171875,2023-11,2023-11-05,42,2454,TW,2019-01-01 2023-12-31,web,0,58,24.36
2023,46,884.56158447265625,869.94879150390625,879.885498046875,2023-11,2023-11-12,42,2454,TW,2019-01-01 2023-12-31,web,0,58,24.36
2023,47,920.60650634765625,888.45831298828125,906.9678955078125,2023-11,2023-11-19,50,2454,TW,2019-01-01 2023-12-31,web,0,58,29
2023,48,923.529052734375,906.9678955078125,918.26845703125,2023-11,2023-11-26,32,2454,TW,2019-01-01 2023-12-31,web,0,58,18.56
2023,49,918.65814208984375,903.0711669921875,908.5265991210938,2023-12,2023-12-03,31,2454,TW,2019-01-01 2023-12-31,web,0,49,15.19
2023,5,660.77667236328125,631.7412109375,647.4027587890625,2023-01,2023-01-29,38,2454,TW,2019-01-01 2023-12-31,web,0,32,12.16
2023,50,970.2900390625,914.76141357421875,934.634814453125,2023-12,2023-12-10,40,2454,TW,2019-01-01 2023-12-31,web,0,49,19.6
2023,51,966.393310546875,950.8062744140625,960.54815673828125,2023-12,2023-12-17,37,2454,TW,2019-01-01 2023-12-31,web,0,49,18.13
2023,52,1013.1542358398438,969.31585693359375,988.7995727539062,2023-12,2023-12-24,46,2454,TW,2019-01-01 2023-12-31,web,0,49,22.54
2023,6,659.0169677734375,630.86138916015625,647.7547241210938,2023-02,2023-02-05,24,2454,TW,2019-01-01 2023-12-31,web,0,37,8.88
2023,7,644.059326171875,624.70233154296875,634.7327514648438,2023-02,2023-02-12,25,2454,TW,2019-01-01 2023-12-31,web,0,37,9.25
2023,8,655.49749755859375,627.34185791015625,639.1320434570313,2023-02,2023-02-19,30,2454,TW,2019-01-01 2023-12-31,web,0,37,11.1
2023,9,695.97113037109375,681.89337158203125,686.5859578450521,2023-02,2023-02-26,28,2454,TW,2019-01-01 2023-12-31,web,0,37,10.36
