year,week,max_price,min_price,avg_price,date,keyword,SVI,log_SVI,ASVI
2009,1,27.570329666137695,26.467510223388672,26.94440221786499,2009-01-04,2330,2.56,0.9400072584914712,NA
2009,10,29.030797958374023,27.77896499633789,28.518144607543945,2009-03-08,2330,0,-Inf,NA
2009,11,30.044204711914062,28.762557983398438,29.58519172668457,2009-03-15,2330,0,-Inf,NA
2009,12,31.23642349243164,28.4346866607666,30.020352935791017,2009-03-22,2330,0,-Inf,NA
2009,13,30.997983932495117,30.64031219482422,30.848955631256104,2009-03-29,2330,3.96,1.3762440252663892,Inf
2009,14,31.355653762817383,29.92498016357422,30.962214279174805,2009-04-05,2330,0,-Inf,NA
2009,15,31.594091415405273,30.997983932495117,31.307962036132814,2009-04-12,2330,5.46,1.6974487897568136,Inf
2009,16,30.938371658325195,30.044204711914062,30.509168243408205,2009-04-19,2330,0,-Inf,NA
2009,17,30.759532928466797,30.103816986083984,30.389947128295898,2009-04-26,2330,0,-Inf,NA
2009,18,35.17078399658203,32.905555725097656,34.23190498352051,2009-05-03,2330,7.84,2.0592388343623163,Inf
2009,19,33.68050003051758,33.0247802734375,33.47782440185547,2009-05-10,2330,0,-Inf,NA
2009,2,26.109834671020508,24.440719604492188,25.156057357788086,2009-01-11,2330,0,-Inf,NA
2009,20,33.97856140136719,32.488258361816406,33.20360641479492,2009-05-17,2330,5.44,1.6937790608678513,Inf
2009,21,36.00534439086914,33.203609466552734,34.03816528320313,2009-05-24,2330,0,-Inf,NA
2009,22,35.7072868347168,35.17078399658203,35.508583068847656,2009-05-31,2330,4.88,1.5851452198650557,Inf
2009,23,34.69389343261719,33.44205856323242,34.12162551879883,2009-06-07,2330,5.84,1.7647307968401356,Inf
2009,24,34.753517150878906,30.997983932495117,32.571730041503905,2009-06-14,2330,0,-Inf,NA
2009,25,31.594091415405273,30.580699920654297,31.260269165039062,2009-06-21,2330,5.04,1.6174060820832772,Inf
2009,26,32.78632354736328,31.832542419433594,32.33328018188477,2009-06-28,2330,0,-Inf,-Inf
2009,27,33.0247802734375,32.42865753173828,32.70287246704102,2009-07-05,2330,4.27,1.451613827240533,Inf
2009,28,33.935977935791016,32.78632354736328,33.27854690551758,2009-07-12,2330,0,-Inf,-Inf
2009,29,35.1389274597168,34.18922805786133,34.65774765014648,2009-07-19,2330,0,-Inf,NA
2009,3,24.858003616333008,23.60615348815918,24.26188507080078,2009-01-18,2330,0,-Inf,NA
2009,30,36.658447265625,35.77206039428711,36.177266693115236,2009-07-26,2330,4.06,1.4011829736136412,Inf
2009,31,37.29158401489258,35.45549392700195,36.43051986694336,2009-08-02,2330,0,-Inf,NA
2009,32,36.595149993896484,35.96200180053711,36.2152587890625,2009-08-09,2330,0,-Inf,NA
2009,33,37.29158401489258,36.34189224243164,36.75975341796875,2009-08-16,2330,5.88,1.7715567619105355,Inf
2009,34,37.35489273071289,35.96200180053711,36.79774169921875,2009-08-23,2330,3.78,1.3297240096314962,Inf
2009,35,38.62116622924805,37.228267669677734,37.74743804931641,2009-08-30,2330,5.6,1.7227665977411035,Inf
2009,36,39.69749450683594,37.86139678955078,38.811100769042966,2009-09-06,2330,0,-Inf,NA
2009,37,40.20399856567383,38.93773651123047,39.58353042602539,2009-09-13,2330,0,-Inf,NA
2009,38,39.69749450683594,39.4442253112793,39.545536804199216,2009-09-20,2330,0,-Inf,NA
2009,39,40.837127685546875,38.43122100830078,39.35559616088867,2009-09-27,2330,0,-Inf,NA
2009,40,41.15370178222656,39.254295349121094,39.78613052368164,2009-10-04,2330,4.76,1.5602476682433286,Inf
2009,41,40.20399856567383,38.557861328125,39.064361572265625,2009-10-11,2330,3.71,1.3110318766193438,Inf
2009,42,40.39393997192383,38.87441635131836,39.34293670654297,2009-10-18,2330,0,-Inf,NA
2009,43,39.1276741027832,38.30459976196289,38.823770904541014,2009-10-25,2330,4.76,1.5602476682433286,Inf
2009,44,38.177974700927734,37.48151397705078,37.84873657226562,2009-11-01,2330,0,-Inf,NA
2009,45,39.380924224853516,37.79808044433594,38.29192962646484,2009-11-08,2330,0,-Inf,NA
2009,46,39.82411575317383,39.1276741027832,39.49489059448242,2009-11-15,2330,0,-Inf,NA
2009,47,39.82411575317383,39.064353942871094,39.46956253051758,2009-11-22,2330,4.02,1.3912819026309295,Inf
2009,48,39.254295349121094,37.98802185058594,38.570509338378905,2009-11-29,2330,0,-Inf,NA
2009,49,39.57086944580078,38.93773651123047,39.29228973388672,2009-12-06,2330,0,-Inf,NA
2009,5,25.573333740234375,24.9176025390625,25.34482192993164,2009-02-01,2330,0,-Inf,NA
2009,50,39.69749450683594,38.81110763549805,39.39359130859375,2009-12-13,2330,0,-Inf,NA
2009,51,40.14068603515625,39.19098663330078,39.583527374267575,2009-12-20,2330,0,-Inf,NA
2009,52,40.4572639465332,40.07736587524414,40.254652404785155,2009-12-27,2330,2.7,0.9932517730102834,Inf
2009,6,27.451101303100586,25.275270462036133,26.646342086791993,2009-02-08,2330,0,-Inf,NA
2009,7,27.391490936279297,26.109834671020508,26.89075050354004,2009-02-15,2330,0,-Inf,NA
2009,8,27.06362533569336,26.16945457458496,26.586731719970704,2009-02-22,2330,4.08,1.4060969884160703,Inf
2009,9,27.421289443969727,26.586732864379883,26.86094512939453,2009-03-01,2330,0,-Inf,NA
2010,1,41.090389251708984,40.647193908691406,40.91627502441406,2010-01-03,2330,5.12,1.6331544390514163,Inf
2010,10,38.87441635131836,38.24128723144531,38.70980529785156,2010-03-07,2330,0,-Inf,-Inf
2010,11,38.49453353881836,37.79808044433594,38.13997955322266,2010-03-14,2330,4.4,1.4816045409242156,-0.17921273848851937
2010,12,38.93773651123047,37.35489273071289,38.07666778564453,2010-03-21,2330,5.84,1.7647307968401356,0.10391351742740063
2010,13,39.380924224853516,38.93773651123047,39.25429763793945,2010-03-28,2330,0,-Inf,-Inf
2010,14,40.20399856567383,39.4442253112793,39.82411575317383,2010-04-04,2330,0,-Inf,-Inf
2010,15,40.77382278442383,39.69749450683594,40.12802352905273,2010-04-11,2330,0,-Inf,NA
2010,16,39.8874397277832,39.00104522705078,39.55820770263672,2010-04-18,2330,5.04,1.6174060820832772,Inf
2010,17,40.330623626708984,39.00104522705078,39.583525848388675,2010-04-25,2330,4.27,1.451613827240533,Inf
2010,18,39.1276741027832,37.67146682739258,38.45654983520508,2010-05-02,2330,6.66,1.8961194845522977,Inf
2010,19,38.747798919677734,37.608154296875,38.06400985717774,2010-05-09,2330,4.68,1.5432981099295553,0.07668892584718101
2010,2,40.837127685546875,39.76081466674805,40.27997817993164,2010-01-10,2330,0,-Inf,NA
2010,20,38.747798919677734,37.29158401489258,37.747441101074216,2010-05-16,2330,5.58,1.7191887763932197,0.2217328078081755
2010,21,37.35489273071289,36.97502517700195,37.202946472167966,2010-05-23,2330,5.31,1.6695918352538475,0.17213586666880332
2010,22,38.49453353881836,37.16496276855469,37.899391174316406,2010-05-30,2330,4.32,1.463255402256019,-0.11709669375039722
2010,23,38.62116622924805,37.038326263427734,37.570159912109375,2010-06-06,2330,3.43,1.2325602611778486,-0.34779183482856757
2010,24,39.31760787963867,38.30459976196289,38.79527473449707,2010-06-13,2330,0,-Inf,-Inf
2010,25,40.07736587524414,39.254295349121094,39.59618988037109,2010-06-20,2330,3.29,1.1908875647772805,-0.3123891913155066
2010,26,39.064353942871094,38.11466598510742,38.60850296020508,2010-06-27,2330,3.5,1.252762968495368,-0.25051378759741905
2010,27,40.20554733276367,38.177974700927734,39.3474235534668,2010-07-04,2330,6.48,1.8687205103641833,0.5107113249884898
2010,28,40.20554733276367,39.67302703857422,40.00585250854492,2010-07-11,2330,4.68,1.5432981099295553,0.1852889245538618
2010,29,41.27059555053711,39.87271499633789,40.778010559082034,2010-07-18,2330,6.48,1.8687205103641833,0.5107113249884898
2010,3,40.20399856567383,39.57086944580078,39.82412185668945,2010-01-17,2330,4.32,1.463255402256019,Inf
2010,30,41.936248779296875,41.603424072265625,41.78980941772461,2010-07-25,2330,5.76,1.7509374747078,0.39292828933210644
2010,31,41.5368537902832,41.20403289794922,41.35047454833985,2010-08-01,2330,8,2.0794415416798357,0.6814110024673741
2010,32,40.604942321777344,40.07241439819336,40.44518280029297,2010-08-08,2330,3.76,1.324418957401803,-0.32269883491687446
2010,33,40.13898849487305,39.67302703857422,39.925977325439455,2010-08-15,2330,5.12,1.6331544390514163,-0.01396335326726117
2010,34,40.005859375,39.073936462402344,39.553208923339845,2010-08-22,2330,4.08,1.4060969884160703,-0.2859489684635379
2010,35,39.60646438598633,39.140506744384766,39.366827392578124,2010-08-29,2330,0,-Inf,-Inf
2010,36,40.27212142944336,39.47332763671875,39.84609603881836,2010-09-05,2330,2.64,0.9707789171582248,-0.617447357332261
2010,37,40.738075256347656,39.47332763671875,40.32536926269531,2010-09-12,2330,0,-Inf,-Inf
2010,38,41.27059555053711,39.93928527832031,40.77135753631592,2010-09-19,2330,4.2,1.4350845252893227,0.06982655238038604
2010,39,41.27059555053711,40.005859375,40.64487838745117,2010-09-26,2330,2.76,1.0152306797290584,-0.35002729317987824
2010,4,38.68447494506836,37.73477554321289,38.13998184204102,2010-01-24,2330,5.92,1.7783364488959144,Inf
2010,40,41.27059555053711,40.6715087890625,41.01764907836914,2010-10-03,2330,3.78,1.3297240096314962,0.15989919106606543
2010,41,41.137474060058594,40.604942321777344,40.884518432617185,2010-10-10,2330,3.71,1.3110318766193438,0.13855453193906642
2010,42,41.20403289794922,40.27212142944336,40.618254852294925,2010-10-17,2330,4.34,1.4678743481123135,0.3047430699381124
2010,43,41.7365608215332,41.137474060058594,41.37710418701172,2010-10-24,2330,3.71,1.3110318766193438,0.1479005984451427
2010,44,42.535343170166016,41.803123474121094,42.255767059326175,2010-10-31,2330,4.48,1.4996230464268938,0.18859116980754997
2010,45,42.73503494262695,42.135948181152344,42.522029113769534,2010-11-07,2330,6.93,1.9358598132018119,0.6154818700763918
2010,46,42.93473434448242,41.936248779296875,42.4022102355957,2010-11-14,2330,5.04,1.6174060820832772,0.23500181462286762
2010,47,42.86817932128906,42.06938171386719,42.40221252441406,2010-11-21,2330,0,-Inf,-Inf
2010,48,44.066341400146484,42.202510833740234,42.9879867553711,2010-11-28,2330,5.85,1.766441661243765,0.36764248237186026
2010,49,46.5958366394043,45.2645263671875,45.63729400634766,2010-12-05,2330,7.28,1.9851308622085946,0.5013821649389909
2010,5,38.93773651123047,37.35489273071289,37.88672714233398,2010-01-31,2330,7.6,2.028148247292285,Inf
2010,50,47.394622802734375,45.930179595947266,46.502645111083986,2010-12-12,2330,0,-Inf,-Inf
2010,51,48.5262336730957,47.26148986816406,47.6076301574707,2010-12-19,2330,5.28,1.6639260977181702,0.10541153346308474
2010,52,47.194923400878906,46.995216369628906,47.075104522705075,2010-12-26,2330,5.52,1.7083778602890038,0.06771177038828013
2010,6,37.10163879394531,36.21526336669922,36.65845489501953,2010-02-07,2330,7.29,1.986503546020567,0.7582499583874158
2010,8,37.86139678955078,36.84838104248047,37.27574920654297,2010-02-21,2330,4.68,1.5432981099295553,-0.004906810724162325
2010,9,37.98802185058594,37.228267669677734,37.671460723876955,2010-02-28,2330,6.93,1.9358598132018119,0.3476335387113261
2011,1,48.25996398925781,46.46269989013672,47.341365051269534,2011-01-02,2330,3.43,1.2325602611778486,-0.4535917178257385
2011,10,47.59431457519531,46.5958366394043,47.1682991027832,2011-03-06,2330,4.95,1.599387576580599,0.4723961210031846
2011,11,46.7955436706543,44.86512756347656,45.597355651855466,2011-03-13,2330,7.92,2.0693912058263346,0.793482528291021
2011,12,47.394622802734375,45.6639289855957,46.18313369750977,2011-03-20,2330,4.68,1.5432981099295553,0.2673894323942416
2011,13,47.26148986816406,46.7955436706543,47.048483276367186,2011-03-27,2330,4.23,1.4422019930581866,0.16629331552287296
2011,14,48.5262336730957,48.459686279296875,48.504051208496094,2011-04-03,2330,2.66,0.9783261227936078,-0.4308968863686802
2011,15,47.32804870605469,46.06330871582031,46.71565170288086,2011-04-10,2330,4.06,1.4011829736136412,-0.00804003554864674
2011,16,47.194923400878906,45.331092834472656,46.396139526367186,2011-04-17,2330,4.13,1.4182774069729414,-0.003415076362972558
2011,17,48.72593688964844,46.7955436706543,47.807335662841794,2011-04-24,2330,3.78,1.3297240096314962,-0.10051569038406782
2011,18,49.924110412597656,49.12532424926758,49.62456512451172,2011-05-01,2330,3.22,1.169381359556317,-0.26085834045924705
2011,19,50.523197174072266,49.52471923828125,50.12380599975586,2011-05-08,2330,2.94,1.0784095813505903,-0.331320608942701
2011,2,49.8575553894043,49.39158248901367,49.657850646972655,2011-01-09,2330,2.8,1.0296194171811581,-0.6110466727195656
2011,20,50.323509216308594,49.8575553894043,50.12380828857422,2011-05-15,2330,4.48,1.4996230464268938,0.13416955480432513
2011,21,49.99066925048828,49.258453369140625,49.60459442138672,2011-05-22,2330,3.43,1.2325602611778486,-0.13289323044472012
2011,22,51.3885383605957,49.99066925048828,50.90927276611328,2011-05-29,2330,4.06,1.4011829736136412,0.12004083820896883
2011,23,51.58824157714844,50.123809814453125,51.12228965759277,2011-06-05,2330,1.61,0.4762341789963717,-0.8892193126261969
2011,24,51.25541305541992,49.39158248901367,50.27024917602539,2011-06-12,2330,3.43,1.2325602611778486,-0.04858187422682381
2011,25,50.523197174072266,48.5262336730957,49.644535827636716,2011-06-19,2330,3.99,1.3837912309017721,0.15123096972392358
2011,26,50.551109313964844,47.927146911621094,49.29032974243164,2011-06-26,2330,3.36,1.2119409739751128,-0.02061928720273576
2011,27,51.03718185424805,49.71783447265625,50.49555130004883,2011-07-03,2330,3.92,1.366091653802371,0.13353139262452252
2011,28,50.134464263916016,48.53738784790039,49.21788558959961,2011-07-10,2330,5.04,1.6174060820832772,0.31808012459316726
2011,29,49.99559020996094,47.565250396728516,49.079003143310544,2011-07-17,2330,4.96,1.601405740736836,0.30207978324672613
2011,3,51.92109298706055,49.6578483581543,50.80277786254883,2011-01-16,2330,5.04,1.6174060820832772,0.16916290263526768
2011,30,51.1760368347168,49.99559020996094,50.56498489379883,2011-07-24,2330,4.64,1.534714366238164,0.15977292388609232
2011,31,50.41222381591797,46.24591827392578,48.70403823852539,2011-07-31,2330,4.4,1.4816045409242156,0.10666309857214396
2011,32,46.10706329345703,43.95446014404297,45.24601516723633,2011-08-07,2330,6.48,1.8687205103641833,0.43602262445118956
